
03/03/23	Fri	09:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	09:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	10:00	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	10:30	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	11:00	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
03/03/23	Fri	11:30	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
03/03/23	Fri	12:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	12:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	13:00	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
03/03/23	Fri	13:30	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1
03/03/23	Fri	14:00	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1
03/03/23	Fri	14:30	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1
03/03/23	Fri	15:00	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	15:30	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	16:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	16:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	17:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	17:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	18:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	18:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	19:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	19:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	20:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	20:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	21:00	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1
03/03/23	Fri	21:30	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1
03/03/23	Fri	22:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	22:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	23:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	23:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	07:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	07:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	08:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	08:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	09:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	09:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	10:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	10:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	11:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	11:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	12:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	12:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	13:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	13:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	14:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	14:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	15:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	15:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	16:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	16:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	17:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	17:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	18:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	18:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	19:00	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	19:30	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
04/03/23	Sat	20:00	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1
